YEAR,PLAYER,TEAM,SALARY
2015,Chase Budinger,Timberwolves,5000000
2015,Nick Young,Lakers,4994420
2015,Victor Oladipo,Magic,4978200
2015,Jabari Parker,Bucks,4930560
2015,Luis Scola,Pacers,4868499
2015,Tony Allen,Grizzlies,4831461
2015,Chris Kaman,Blazers,4800000
2015,Darren Collison,Kings,4797664
2015,Kostas Papanikolaou,Rockets,4797664
2015,Corey Brewer,Timberwolves,4702500
2015,Ricky Rubio,Timberwolves,4660479
2015,Andre Miller,Wizards,4650000
2015,Timofey Mozgov,Nuggets,4650000
2015,Bradley Beal,Wizards,4505280
2015,Caron Butler,Pistons,4500000
2015,Jonas Jerebko,Pistons,4500000
2015,Otto Porter Jr.,Wizards,4470480
2015,Joel Embiid,76ers,4427640
2015,Luc Mbah a Moute,76ers,4382576
2015,Jared Dudley,Bucks,4250000
2015,Kris Humphries,Wizards,4250000
2015,CJ Miles,Pacers,4205000
2015,Thabo Sefolosha,Hawks,4150000
2015,Dion Waiters,Thunder,4062000
2015,Samuel Dalembert,Knicks,4051527
2015,Cody Zeller,Hornets,4030560
2015,Danny Green,Spurs,4025000
2015,Mario Chalmers,Heat,4000000
2015,Ian Mahinmi,Pacers,4000000
2015,Aaron Gordon,Magic,3992040
2015,Mo Williams,Hornets,3965074
2015,Vince Carter,Grizzlies,3911981
2015,Kevin Seraphin,Wizards,3898692
2015,Devin Harris,Mavericks,3878896
2015,Bismack Biyombo,Hornets,3873398
2015,Patty Mills,Spurs,3842105
2015,Joel Anthony,Pistons,3800000
2015,Raymond Felton,Mavericks,3793693
2015,Jonas Valanciunas,Raptors,3678360
2015,Thomas Robinson,Blazers,3678360
2015,Marreese Speights,Warriors,3657500
2015,Alex Len,Suns,3649920
2015,Dante Exum,Jazz,3615000
2015,Brandon Knight,Suns,3553917
2015,Gerald Green,Suns,3500000
2015,Darrell Arthur,Nuggets,3457149
2015,Steve Novak,Jazz,3445947
2015,Matt Barnes,Clippers,3396250
2015,Mirza Teletovic,Nets,3368100
2015,Damian Lillard,Blazers,3340920
2015,Mike Scott,Hawks,3333333
2015,Tyler Hansbrough,Raptors,3326235
2015,Mike Dunleavy,Bulls,3326235
2015,Nerlens Noel,76ers,3315120
2015,Marcus Smart,Celtics,3283320
2015,Alexey Shved,76ers,3282056
2015,Jason Smith,Knicks,3278000
2015,Bojan Bogdanovic,Nets,3278000
2015,Evan Turner,Celtics,3278000
2015,Kemba Walker,Hornets,3272091
2015,Carlos Boozer,Lakers,3251000
2015,Carlos Delfino,Clippers,3250000
2015,Gary Neal,Hornets,3250000
2015,Anthony Morrow,Thunder,3200000
2015,Dorell Wright,Blazers,3150000
2015,Quincy Pondexter,Grizzlies,3146068
2015,Chris Copeland,Pacers,3135000
2015,Klay Thompson,Warriors,3075880
2015,Harrison Barnes,Warriors,3049920
2015,Alec Burks,Jazz,3034356
2015,Ben McLemore,Kings,3026280
2015,Joel Freeland,Blazers,3013512
2015,Kosta Koufos,Grizzlies,3000000
2015,Anthony Tolliver,Suns,3000000
2015,Jerryd Bayless,Bucks,3000000
2015,Travis Outlaw,76ers,3000000
2015,D.J. Augustin,Thunder,3000000
2015,Randy Foye,Nuggets,3000000
2015,Julius Randle,Lakers,2997360
2015,Markieff Morris,Suns,2989239
2015,Furkan Aldemir,76ers,2963232
2015,Marcus Morris,Suns,2943221
2015,Will Bynum,Wizards,2915908
2015,Kawhi Leonard,Spurs,2894059
2015,Marco Belinelli,Spurs,2873750
2015,Terrence Ross,Raptors,2793960
2015,Kentavious Caldwell-Pope,Pistons,2772480
2015,Nikola Vucevic,Magic,2751260
2015,Luke Ridnour,Magic,2750000
2015,Nik Stauskas,Kings,2745840
2015,Brian Roberts,Hornets,2732000
2015,Jameer Nelson,Nuggets,2732000
2015,Mike Miller,Cavaliers,2732000
2015,Kirk Hinrich,Bulls,2732000
2015,Iman Shumpert,Knicks,2616975
2015,Andre Drummond,Pistons,2568360
2015,Trey Burke,Jazz,2548560
2015,Noah Vonleh,Hornets,2524200
2015,James Johnson,Raptors,2500000
2015,DeMarre Carroll,Hawks,2442455
2015,Austin Rivers,Clippers,2439840
2015,Shelvin Mack,Hawks,2433333
2015,CJ McCollum,Blazers,2421000
2015,Elfrid Payton,Magic,2397840
2015,Tobias Harris,Magic,2380594
2015,Meyers Leonard,Blazers,2317920
2015,Michael Carter-Williams,76ers,2300040
2015,Doug McDermott,Bulls,2277960
2015,Kenneth Faried,Nuggets,2249768
2015,Nick Collison,Thunder,2242003
2015,Brendan Haywood,Cavaliers,2213668
2015,Reggie Jackson,Thunder,2204369
2015,Jeremy Lamb,Thunder,2202000
2015,Steven Adams,Thunder,2184960
2015,Vitor Faverani,Celtics,2090000
2015,Jordan Farmar,Clippers,2077000
2015,Ramon Sessions,Wizards,2077000
2015,Beno Udrih,Grizzlies,2077000
2015,C.J. Watson,Pacers,2077000
2015,Danny Granger,Heat,2077000
2015,Aron Baynes,Spurs,2077000
2015,Kelly Olynyk,Celtics,2075760
2015,Zach LaVine,Timberwolves,2055840
2015,Norris Cole,Heat,2038206
2015,Cory Joseph,Spurs,2023261
2015,Jimmy Butler,Bulls,2008748
2015,DeJuan Blair,Wizards,2000000
2015,John Salmons,Pelicans,2000000
2015,Kent Bazemore,Hawks,2000000
2015,John Henson,Bucks,1987320
2015,Shabazz Muhammad,Timberwolves,1971960
2015,TJ Warren,Suns,1953120
2015,Maurice Harkless,Magic,1887840
2015,Giannis Antetokounmpo,Bucks,1873200
2015,Adreian Payne,Timberwolves,1855320
2015,Jeff Ayres,Spurs,1828750
2015,Anthony Randolph,Madrid,1825359
2015,Jeremy Evans,Jazz,1794871
2015,Joffrey Lauvergne,Nuggets,1790281
2015,Reggie Evans,Kings,1768653
2015,Lucas Nogueira,Raptors,1762680
2015,Jusuf Nurkic,Nuggets,1762680
2015,Luigi Datome,Pistons,1750000
2015,Zoran Dragic,Suns,1706225
2015,Tyler Zeller,Celtics,1703760
2015,Dennis Schroder,Hawks,1690680
2015,James Young,Celtics,1674480
2015,Pablo Prigioni,Knicks,1662961
2015,Ryan Kelly,Lakers,1650000
2015,Terrence Jones,Rockets,1618680
2015,Shane Larkin,Knicks,1606080
2015,Tyler Ennis,Suns,1590720
2015,Andrew Nicholson,Magic,1545840
2015,Sergey Karasev,Nets,1533840
2015,Gary Harris,Nuggets,1519200
2015,Ronny Turiaf,Timberwolves,1500000
2015,Miroslav Raduljica,Timberwolves,1500000
2015,Evan Fournier,Magic,1483920
2015,Donatas Motiejunas,Rockets,1483920
2015,Tony Snell,Bulls,1472400
2015,Bruno Caboclo,Raptors,1458360
2015,Scotty Hopson,Kings,1450878
2015,Willie Green,Magic,1448490
2015,Lamar Odom,Knicks,1448490
2015,Mike James,Bulls,1448490
2015,Jared Sullinger,Celtics,1424520
2015,Gorgui Dieng,Timberwolves,1413480
2015,Mitch McGary,Thunder,1400040
2015,Victor Claver,Blazers,1370000
2015,Mason Plumlee,Nets,1357080
2015,Jordan Adams,Grizzlies,1344120
2015,Melvin Ely,Wizards,1316809
2015,John Jenkins,Hawks,1312920
2015,Josh Powell,Bucks,1310286
2015,Ronnie Brewer,Bulls,1310286
2015,Solomon Hill,Pacers,1302840
2015,Rodney Hood,Jazz,1290360
2015,Alan Anderson,Nets,1276061
2015,Tim Hardaway Jr.,Knicks,1250640
2015,Hasheem Thabeet,Pistons,1250000
2015,Pero Antic,Hawks,1250000
2015,Shabazz Napier,Heat,1238640
2015,Aaron Gray,Pistons,1227985
2015,Shawne Williams,Heat,1227985
2015,Shavlik Randolph,Suns,1227985
2015,Tony Wroten,76ers,1210080
2015,Reggie Bullock,Suns,1200720
2015,Clint Capela,Rockets,1189200
2015,Miles Plumlee,Suns,1169880
2015,Andre Roberson,Thunder,1160880
2015,P.J. Hairston,Hornets,1149720
2015,Hilton Armstrong,Warriors,1145685
2015,Brandon Rush,Warriors,1145685
2015,Cartier Martin,Pistons,1145685
2015,Arnett Moultrie,Knicks,1136160
2015,Perry Jones,Thunder,1129200
2015,Rudy Gobert,Jazz,1127400
2015,Marquis Teague,76ers,1120920
2015,Festus Ezeli,Warriors,1112880
2015,Archie Goodwin,Suns,1112280
2015,CJ Wilcox,Clippers,1109760
2015,Nemanja Nedovic,Warriors,1104240
2015,Damjan Rudez,Pacers,1100000
2015,Kyle Anderson,Spurs,1093680
2015,Kyle Singler,Thunder,1090000
2015,Xavier Henry,Lakers,1082000
2015,Robert Covington,76ers,1000000
2015,Garrett Temple,Wizards,981084
2015,Luke Babbitt,Pelicans,981084
2015,Ed Davis,Lakers,981084
2015,Al-Farouq Aminu,Mavericks,981084
2015,Alexis Ajinca,Pelicans,981084
2015,Jon Leuer,Grizzlies,967500
2015,Josh Harrellson,Wizards,948163
2015,Greg Smith,Mavericks,948163
2015,Donald Sloan,Pacers,948163
2015,E'Twaun Moore,Bulls,948163
2015,Omri Casspi,Kings,915243
2015,Jannero Pargo,Hornets,915243
2015,Jason Maxiell,Hornets,915243
2015,Jeffery Taylor,Hornets,915243
2015,Henry Sims,76ers,915243
2015,Ryan Hollins,Kings,915243
2015,Lavoy Allen,Pacers,915243
2015,Aaron Brooks,Bulls,915243
2015,Jae Crowder,Mavericks,915243
2015,J.J. Barea,Mavericks,909859
2015,Jerami Grant,76ers,884879
2015,Devyn Marble,Magic,884879
2015,Joe Harris,Cavaliers,884879
2015,Robbie Hummel,Timberwolves,880000
2015,Allen Crabbe,Blazers,862000
2015,Ish Smith,Thunder,861405
2015,Damien Inglis,Knicks,820000
2015,Isaiah Canaan,76ers,816842
2015,Chris Babb,Warriors,816482
2015,Glen Rice Jr.,Wizards,816482
2015,Ray McCallum,Kings,816482
2015,Carrick Felix,Jazz,816482
2015,Jeff Withey,Pelicans,816482
2015,Nick Calathes,Grizzlies,816482
2015,Troy Daniels,Hornets,816482
2015,Dwight Buycks,Lakers,816482
2015,Mike Muscala,Hawks,816482
2015,Hassan Whiteside,Heat,769881
2015,Jeff Adrien,Timberwolves,742962
2015,Jarnell Stokes,Grizzlies,725000
2015,Dante Cunningham,Pelicans,716043
2015,Malcolm Lee,76ers,710659
2015,Darius Morris,Nets,702756
2015,Spencer Dinwiddie,Pistons,700000
2015,Malcolm Thomas,76ers,635827
2015,Gal Mekel,Pelicans,633974
2015,Johnny O'Bryant III,Bucks,600000
2015,Joe Ingles,Jazz,507336
2015,Russ Smith,Grizzlies,507336
2015,JaKarr Sampson,76ers,507336
2015,James Ennis III,Heat,507336
2015,Shayne Whittington,Pacers,507336
2015,Brady Heslip,Raptors,507336
2015,Tarik Black,Lakers,507336
2015,Travis Wear,Knicks,507336
2015,Patric Young,Pelicans,507336
2015,Will Cherry,Cavaliers,495399
2015,Kalin Lucas,Grizzlies,486446
2015,Drew Gordon,76ers,468540
2015,Kenyon Martin,Bucks,414551
2015,Lou Amundson,Knicks,409167
2015,Lance Thomas,Thunder,403784
2015,Dahntay Jones,Clippers,387632
2015,Patrick Christopher,Jazz,379010
2015,Ronald Roberts Jr.,Raptors,373041
2015,Reggie Williams,Spurs,344036
2016,Kobe Bryant,Lakers,25000000
2016,LeBron James,Cavaliers,22970500
2016,Carmelo Anthony,Knicks,22875000
2016,Dwight Howard,Rockets,22359364
2016,Chris Bosh,Heat,22192730
2016,Chris Paul,Clippers,21468695
2016,Kevin Durant,Thunder,20158622
2016,Derrick Rose,Bulls,20093064
2016,Dwyane Wade,Heat,20000000
2016,LaMarcus Aldridge,Spurs,19689000
2016,Kevin Love,Cavaliers,19689000
2016,Marc Gasol,Grizzlies,19688000
2016,Blake Griffin,Clippers,18907726
2016,Paul Millsap,Hawks,18671659
2016,Paul George,Pacers,17120106
2016,Russell Westbrook,Thunder,16744218
2016,Kyrie Irving,Cavaliers,16407501
2016,Kawhi Leonard,Spurs,16407500
2016,Enes Kanter,Thunder,16407500
2016,Jimmy Butler,Bulls,16407500
2016,Tobias Harris,Magic,16000000
2016,John Wall,Wizards,15851950
2016,DeMarcus Cousins,Kings,15851950
2016,James Harden,Rockets,15756438
2016,Roy Hibbert,Lakers,15592217
2016,Eric Gordon,Pelicans,15514031
2016,Klay Thompson,Warriors,15501000
2016,Gordon Hayward,Jazz,15409570
2016,Chandler Parsons,Mavericks,15361500
2016,Goran Dragic,Heat,14783000
2016,Khris Middleton,Bucks,14700000
2016,Draymond Green,Warriors,14260870
2016,Tristan Thompson,Cavaliers,14260870
2016,Danilo Gallinari,Nuggets,14000000
2016,Reggie Jackson,Pistons,13913044
2016,Andrew Bogut,Warriors,13800000
2016,DeMarre Carroll,Raptors,13600000
2016,Eric Bledsoe,Suns,13500000
2016,Brandon Knight,Suns,13500000
2016,Al Jefferson,Hornets,13500000
2016,Tony Parker,Spurs,13437500
2016,Joakim Noah,Bulls,13400000
2016,Nicolas Batum,Hornets,13125306
2016,Tyson Chandler,Suns,13000000
2016,Nene Hilario,Wizards,13000000
2016,Ricky Rubio,Timberwolves,12700000
2016,Robin Lopez,Knicks,12650000
2016,Rudy Gay,Kings,12403101
2016,Serge Ibaka,Thunder,12250000
2016,Nikola Pekovic,Timberwolves,12100000
2016,Kemba Walker,Hornets,12000000
2016,Al Horford,Hawks,12000000
2016,Andre Iguodala,Warriors,11710456
2016,Stephen Curry,Warriors,11370786
2016,Nikola Vucevic,Magic,11250000
2016,Thaddeus Young,Nets,11235955
2016,Kenneth Faried,Nuggets,11235955
2016,Marcin Gortat,Wizards,11217391
2016,Tyreke Evans,Pelicans,10734586
2016,Jrue Holiday,Pelicans,10595507
2016,Brendan Haywood,Blazers,10522500
2016,Wilson Chandler,Nuggets,10449438
2016,Monta Ellis,Pacers,10300000
2016,Luol Deng,Heat,10151612
2016,Gerald Wallace,76ers,10105855
2016,DeMar DeRozan,Raptors,10050000
2016,Danny Green,Spurs,10000000
2016,Tiago Splitter,Hawks,9756250
2016,Jeff Green,Grizzlies,9650000
2016,Zach Randolph,Grizzlies,9638555
2016,Mike Conley,Grizzlies,9588426
2016,Rajon Rondo,Kings,9500000
2016,Alec Burks,Jazz,9463484
2016,Omer Asik,Pelicans,9213483
2016,Lance Stephenson,Grizzlies,9000000
2016,Iman Shumpert,Cavaliers,8988765
2016,Taj Gibson,Bulls,8500000
2016,Kevin Garnett,Timberwolves,8500000
2016,Ryan Anderson,Pelicans,8500000
2016,Brandon Jennings,Magic,8344497
2016,Dirk Nowitzki,Mavericks,8333334
2016,Corey Brewer,Rockets,8229375
2016,Trevor Ariza,Rockets,8193030
2016,Channing Frye,Magic,8193029
2016,Al-Farouq Aminu,Blazers,8042895
2016,Markieff Morris,Wizards,8000000
2016,Arron Afflalo,Knicks,8000000
2016,Jeff Teague,Hawks,8000000
2016,Ersan Ilyasova,Magic,7900000
2016,Avery Bradley,Celtics,7730337
2016,Kosta Koufos,Kings,7700000
2016,Boris Diaw,Spurs,7500000
2016,Pau Gasol,Bulls,7448760
2016,Jose Calderon,Knicks,7402812
2016,JJ Redick,Clippers,7085000
2016,Anthony Davis,Pelicans,7070730
2016,Marvin Williams,Hornets,7000000
2016,Lou Williams,Lakers,7000000
2016,Ed Davis,Blazers,6980802
2016,Isaiah Thomas,Celtics,6912869
2016,Jae Crowder,Celtics,6796117
2016,Greivis Vasquez,Bucks,6600000
2016,Carl Landry,76ers,6500000
2016,Aron Baynes,Pistons,6500000
2016,Patrick Beverley,Rockets,6486486
2016,Michael Kidd-Gilchrist,Hornets,6331404
2016,Jarrett Jack,Nets,6300000
2016,Jodie Meeks,Pistons,6270000
2016,Patrick Patterson,Raptors,6268675
2016,Spencer Hawes,Hornets,6110034
2016,Marco Belinelli,Kings,6060606
2016,Gerald Henderson,Blazers,6000000
2016,Andrew Wiggins,Timberwolves,5758680
2016,Kyle Korver,Hawks,5746479
2016,Karl-Anthony Towns,Timberwolves,5703600
2016,Bradley Beal,Wizards,5694674
2016,Courtney Lee,Hornets,5675000
2016,Jamal Crawford,Clippers,5675000
2016,Martell Webster,Wizards,5613500
2016,Shaun Livingston,Warriors,5543725
2016,Josh McRoberts,Heat,5543725
2016,Nikola Mirotic,Bulls,5543725
2016,PJ Tucker,Suns,5500000
2016,Mirza Teletovic,Suns,5500000
2016,Brandan Wright,Grizzlies,5464000
2016,Deron Williams,Mavericks,5378974
2016,Tim Duncan,Spurs,5250000
2016,Nick Young,Lakers,5219169
2016,Zaza Pachulia,Mavericks,5200000
2016,Victor Oladipo,Magic,5192520
2016,Tony Allen,Grizzlies,5158539
2016,Jabari Parker,Bucks,5152440
2016,Dion Waiters,Thunder,5138430
2016,D'Angelo Russell,Lakers,5103120
2016,Chris Kaman,Blazers,5016000
2016,Darren Collison,Kings,5013559
2016,JR Smith,Cavaliers,5000000
2016,C.J. Watson,Magic,5000000
2016,Jonas Jerebko,Celtics,5000000
2016,Timofey Mozgov,Cavaliers,4950000
2016,Trevor Booker,Jazz,4775000
2016,Otto Porter Jr.,Wizards,4662960
2016,Jonas Valanciunas,Raptors,4660482
2016,Joel Embiid,76ers,4626960
2016,Jahlil Okafor,76ers,4582680
2016,Kyle Singler,Thunder,4500000
2016,Mike Dunleavy,Bulls,4500000
2016,CJ Miles,Pacers,4394225
2016,Alexis Ajinca,Pelicans,4389607
2016,Jared Dudley,Wizards,4375000
2016,Jameer Nelson,Nuggets,4345000
2016,Mario Chalmers,Grizzlies,4300000
2016,Jason Smith,Magic,4300000
2016,J.J. Barea,Mavericks,4290000
2016,Damian Lillard,Blazers,4236287
2016,Cody Zeller,Hornets,4204200
2016,Aaron Gordon,Magic,4171680
2016,Kristaps Porzingis,Knicks,4131720
2016,Vince Carter,Grizzlies,4088019
2016,Devin Harris,Mavericks,4053446
2016,Lavoy Allen,Pacers,4050000
2016,Ian Mahinmi,Pacers,4000000
2016,Jordan Hill,Pacers,4000000
2016,Thabo Sefolosha,Hawks,4000000
2016,Raymond Felton,Mavericks,3950313
2016,Nemanja Bjelica,Timberwolves,3950001
2016,Harrison Barnes,Warriors,3873398
2016,Marreese Speights,Warriors,3815000
2016,Alex Len,Suns,3807120
2016,Dante Exum,Jazz,3777720
2016,Nick Collison,Thunder,3750000
2016,Kyle O'Quinn,Knicks,3750000
2016,Mario Hezonja,Magic,3741480
2016,Patty Mills,Spurs,3578947
2016,Terrence Ross,Raptors,3553917
2016,Matt Barnes,Grizzlies,3542500
2016,Will Barton,Nuggets,3533333
2016,Nerlens Noel,76ers,3457800
2016,Marcus Smart,Celtics,3431040
2016,Bojan Bogdanovic,Nets,3425510
2016,Evan Turner,Celtics,3425510
2016,Willie Cauley-Stein,Kings,3398280
2016,Quincy Pondexter,Pelicans,3382023
2016,Paul Pierce,Clippers,3376000
2016,Anthony Morrow,Thunder,3344000
2016,Mike Scott,Hawks,3333333
2016,Drew Gooden,Wizards,3300000
2016,Andre Drummond,Pistons,3272091
2016,KJ McDaniels,Rockets,3189794
2016,Ben McLemore,Kings,3156600
2016,Randy Foye,Thunder,3135000
2016,Julius Randle,Lakers,3132240
2016,Austin Rivers,Clippers,3110796
2016,Emmanuel Mudiay,Nuggets,3102240
2016,Meyers Leonard,Blazers,3075880
2016,Norris Cole,Pelicans,3036927
2016,Jeremy Lamb,Hornets,3034356
2016,Anthony Tolliver,Pistons,3000000
2016,Brandon Bass,Lakers,3000000
2016,John Henson,Bucks,2943221
2016,Tibor Pleiss,Jazz,2900000
2016,Luis Scola,Raptors,2900000
2016,Maurice Harkless,Blazers,2894059
2016,Kentavious Caldwell-Pope,Pistons,2891760
2016,Nik Stauskas,76ers,2869440
2016,Brian Roberts,Hornets,2854940
2016,Udonis Haslem,Heat,2854940
2016,Kirk Hinrich,Bulls,2854940
2016,Dante Cunningham,Pelicans,2850000
2016,Stanley Johnson,Pistons,2841960
2016,Furkan Aldemir,76ers,2836768
2016,Omri Casspi,Kings,2836186
2016,Sonny Weems,Suns,2814000
2016,Manu Ginobili,Spurs,2814000
2016,Darrell Arthur,Nuggets,2814000
2016,Luke Ridnour,Raptors,2750000
2016,Trey Burke,Jazz,2658240
2016,Noah Vonleh,Blazers,2637720
2016,Tyler Zeller,Celtics,2616975
2016,Frank Kaminsky,Hornets,2612520
2016,Jared Sullinger,Celtics,2569260
2016,CJ McCollum,Blazers,2525160
2016,Elfrid Payton,Magic,2505720
2016,Joel Anthony,Pistons,2500000
2016,James Johnson,Raptors,2500000
2016,Terrence Jones,Rockets,2489530
2016,Justise Winslow,Heat,2481720
2016,Shelvin Mack,Jazz,2433333
2016,Michael Carter-Williams,Bucks,2399040
2016,Andrew Nicholson,Magic,2380593
2016,Doug McDermott,Bulls,2380440
2016,Myles Turner,Pacers,2357760
2016,Evan Fournier,Magic,2288205
2016,Donatas Motiejunas,Rockets,2288205
2016,Steven Adams,Thunder,2279040
2016,Aaron Brooks,Bulls,2250000
2016,Trey Lyles,Jazz,2239800
2016,Ramon Sessions,Wizards,2170465
2016,Danny Granger,Pistons,2170465
2016,Beno Udrih,Grizzlies,2170465
2016,Steve Blake,Pistons,2170465
2016,Kelly Olynyk,Celtics,2165160
2016,Zach LaVine,Timberwolves,2148360
2016,Kendall Marshall,76ers,2144772
2016,Jeremy Lin,Hornets,2139000
2016,Gary Neal,Wizards,2139000
2016,Devin Booker,Suns,2127840
2016,Miles Plumlee,Bucks,2109294
2016,Mo Williams,Cavaliers,2100000
2016,David Lee,Mavericks,2085671
2016,Shabazz Muhammad,Timberwolves,2056920
2016,Joe Ingles,Jazz,2050000
2016,TJ Warren,Suns,2041080
2016,Perry Jones,Celtics,2038206
2016,Cameron Payne,Thunder,2021520
2016,Festus Ezeli,Warriors,2008748
2016,DeJuan Blair,Wizards,2000000
2016,Kent Bazemore,Hawks,2000000
2016,Giannis Antetokounmpo,Bucks,1953960
2016,Adreian Payne,Timberwolves,1938840
2016,Kelly Oubre Jr.,Wizards,1920240
2016,Lucas Nogueira,Raptors,1842000
2016,Jusuf Nurkic,Nuggets,1842000
2016,Terry Rozier,Celtics,1824360
2016,Dennis Schroder,Hawks,1763400
2016,James Young,Celtics,1749840
2016,Rashad Vaughn,Bucks,1733040
2016,Ryan Kelly,Lakers,1724250
2016,Joffrey Lauvergne,Nuggets,1709719
2016,Zoran Dragic,Celtics,1706225
2016,Tyler Ennis,Bucks,1662360
2016,Sam Dekker,Rockets,1646400
2016,Lance Thomas,Knicks,1636842
2016,Lou Amundson,Knicks,1635476
2016,Sergey Karasev,Nets,1599840
2016,Gary Harris,Nuggets,1584480
2016,Jerian Grant,Knicks,1572360
2016,Tony Snell,Bulls,1535880
2016,Bruno Caboclo,Raptors,1524000
2016,Delon Wright,Raptors,1509360
2016,Shane Larkin,Nets,1500000
2016,Wayne Ellington,Nets,1500000
2016,David West,Spurs,1499187
2016,Gorgui Dieng,Timberwolves,1474440
2016,Mitch McGary,Thunder,1463040
2016,Caron Butler,Kings,1449187
2016,Justin Anderson,Mavericks,1449000
2016,Mason Plumlee,Blazers,1415520
2016,Jordan Adams,Grizzlies,1404600
2016,Bobby Portis,Bulls,1391160
2016,Andrea Bargnani,Nets,1362897
2016,Solomon Hill,Pacers,1358880
2016,Rodney Hood,Jazz,1348440
2016,Rondae Hollis-Jefferson,Nets,1335480
2016,Alonzo Gee,Pelicans,1320000
2016,Tim Hardaway Jr.,Hawks,1304520
2016,Nikola Jokic,Nuggets,1300000
2016,Shabazz Napier,Magic,1294440
2016,Tyus Jones,Timberwolves,1282080
2016,Sasha Kaun,Cavaliers,1276000
2016,Brandon Rush,Warriors,1270964
2016,Cartier Martin,Pistons,1270964
2016,Reggie Bullock,Pistons,1252440
2016,Clint Capela,Rockets,1242720
2016,Jarell Martin,Grizzlies,1230840
2016,Andre Roberson,Thunder,1210800
2016,P.J. Hairston,Hornets,1201440
2016,Boban Marjanovic,Spurs,1200000
2016,Earl Clark,Nets,1185784
2016,Reggie Williams,Pelicans,1185784
2016,Rudy Gobert,Jazz,1175880
2016,Jordan Mickey,Celtics,1170960
2016,Toney Douglas,Pelicans,1164858
2016,Archie Goodwin,Suns,1160160
2016,CJ Wilcox,Clippers,1159680
2016,Larry Nance Jr.,Lakers,1155600
2016,Chris Copeland,Bucks,1150000
2016,Damjan Rudez,Timberwolves,1149500
2016,R.J. Hunter,Celtics,1148640
2016,Matthew Dellavedova,Cavaliers,1147276
