year,player,games,mpg,ts,ast,turn_over,usg,orr,drr,rebr,per,va,ewa,foreign_player,team,salary,homegames,total_attendence,avg_attendence
2006,Nikoloz Tskitishvili,81,16.3,0.374,15.3,14.1,16.3,5,10.8,8,5.17,-52.5,-1.8,1,Suns,745248,41,755302,18422
2006,Kurt Thomas,81,31.8,0.511,11.5,9.8,20.2,7,22.2,14.5,16.46,95.4,3.2,0,Suns,7085919,41,755302,18422
2006,Jim Jackson,63,20.8,0.501,17.2,11.7,17.7,7,13.8,10.7,12.62,20.7,0.7,0,Suns,2640000,41,755302,18422
2006,Amar'e Stoudemire,82,31.3,0.53,6,14.4,19.4,11,20.9,15.9,15.83,100.3,3.3,0,Suns,2589023,41,755302,18422
2006,Tim Thomas,80,29.5,0.527,8.2,10.7,20.2,5,14.6,9.7,14.71,56.5,1.9,0,Suns,13975000,41,755302,18422
2006,Steve Nash,82,33.1,0.576,29.1,9.4,24,3,7,4.8,23.51,253.1,8.4,1,Suns,9625000,41,755302,18422
2006,Shawn Marion,81,41.6,0.538,10.2,8,21.4,7,19.4,13,21.05,240.4,8,0,Suns,13700000,41,755302,18422
2006,Raja Bell,75,15.6,0.509,17.5,13.2,9.7,4,9.2,6.8,7.55,-25.8,-0.9,1,Suns,4250000,41,755302,18422
2006,Pat Burke,62,12.6,0.415,5.9,12,18.8,8,13.4,10.7,8.5,-12.3,-0.4,1,Suns,750000,41,755302,18422
2006,Trenton Hassell,82,24.4,0.411,23.2,12.8,10.7,2,11.9,7,5.9,-68.7,-2.3,0,Timberwolves,4350000,41,594743,14505
2006,Michael Olowokandi,36,38,0.457,7.5,15.6,17.3,5,22.3,13.6,10.55,-0.5,0,1,Timberwolves,5900400,41,594743,14505
2006,Marko Jaric,66,20.9,0.498,24.5,13.1,19,3,10.2,6.6,14.56,36.6,1.2,1,Timberwolves,5280528,41,594743,14505
2006,Mark Madsen,54,14.5,0.458,14.9,10.6,11.6,12,10.6,11.5,8.65,-16.6,-0.6,0,Timberwolves,2000000,41,594743,14505
2006,Mark Blount,81,17.3,0.491,9.9,18.2,10.7,8.8,16.9,12.6,9.93,-7.1,-0.2,0,Timberwolves,5515875,41,594743,14505
2006,Kevin Garnett,82,40.5,0.553,20.4,9.4,25,9,28.5,18.8,26.46,370.8,12.4,0,Timberwolves,18000000,41,594743,14505
2006,Wally Szczerbiak,52,35.3,0.567,13.2,8.5,20.2,3,11.3,7.4,17.84,100.6,3.4,1,Timberwolves,10500000,41,594743,14505
2006,Anthony Carter,49,18.6,0.39,37.7,15,18.4,1,9.3,5.3,10.45,-3.8,-0.1,0,Timberwolves,965185,41,594743,14505
2006,Troy Hudson,79,32.9,0.531,26.7,10.8,21.1,2,6,4,16.19,100.6,3.4,0,Timberwolves,5253000,41,594743,14505
2006,Ricky Davis,79,39.6,0.485,18.3,11.6,25.9,3,10.7,7,16.94,150.5,5,0,Timberwolves,5909800,41,594743,14505
2006,Troy Murphy,79,31.8,0.526,9.7,10.2,15.7,10,24.3,17.1,15.38,72.8,2.4,0,Warriors,7365079,41,776660,18942
2006,Mike Dunleavy,82,15.9,0.505,16.2,13.2,17.2,5,11.9,8.7,12.73,21.8,0.7,0,Warriors,4506261,41,776660,18942
2006,Jason Richardson,82,32.9,0.501,14.5,10.5,22,4,10.4,7.5,15.5,100.7,3.4,0,Warriors,8888888,41,776660,18942
2006,Calbert Cheaney,81,29,0.514,17.1,11.3,14.6,4,10.5,7.3,9.67,-14.5,-0.5,0,Warriors,1760000,41,776660,18942
2006,Derek Fisher,82,34.5,0.52,24.4,7.7,14.2,2,8,4.8,12.1,23.1,0.8,0,Warriors,5393300,41,776660,18942
2006,Adonal Foyle,82,21.8,0.563,7.4,14.6,10.2,11,18.5,14.6,13.92,44.3,1.5,1,Warriors,7312500,41,776660,18942
2006,Etan Thomas,38,13.5,0.55,1.5,16.4,16,16,22,19,15.01,16.9,0.6,0,Wizards,5393300,41,681117,16612
2006,Gilbert Arenas,82,35,0.54,23.5,13.2,24.8,4,10.6,7.2,19.37,179,6,0,Wizards,10243200,41,681117,16612
2006,Jared Jeffries,20,14.6,0.521,14.2,18.6,14.4,10,13,11.7,10.86,-1.4,0,0,Wizards,2433824,41,681117,16612
2006,Antawn Jamison,82,39.3,0.542,7.8,8.8,22.8,7,12.5,9.5,19.49,192.2,6.4,0,Wizards,13843156,41,681117,16612
2006,Antonio Daniels,67,13,0.572,25.3,9.5,13.1,2,8.4,5,13.16,14.1,0.5,0,Wizards,5000000,41,681117,16612
2006,Brendan Haywood,81,23.8,0.561,5.4,12,11.2,12,13,12.4,12.51,27.6,0.9,0,Wizards,4000000,41,681117,16612
2006,Calvin Booth,47,12.2,0.494,6.9,12.7,11.9,6,16,11.2,9.28,-5.7,-0.2,0,Wizards,900498,41,681117,16612
2006,Caron Butler,78,36.6,0.502,13.3,12,21.2,5,10.9,8,15.46,105.9,3.5,0,Wizards,2461617,41,681117,16612
2007,Joe Smith,54,20.7,0.524,8.1,9.2,15.6,12,15.7,13.7,13.67,18.1,0.6,0,76ers,6807000,41,647898,15802
2007,Chris Webber,67,39.1,0.485,16.8,9.9,28,7,21.1,14.4,21.48,212.9,7.1,0,76ers,407313,41,647898,15802
2007,Andre Miller,80,36.4,0.495,29.1,11.2,20.3,3,9,6.1,15.65,101.1,3.4,0,76ers,8966666,41,647898,15802
2007,Allen Iverson,82,42.5,0.5,15.1,9.5,30.9,2,9.5,5.8,22.14,302.8,10.1,0,76ers,17184375,41,647898,15802
2007,Steven Hunter,33,13.5,0.531,4.2,10.5,12.2,9,14.5,11.9,12.41,3,0.1,0,76ers,3024000,41,647898,15802
2007,Kevin Ollie,82,23.1,0.514,33,8.2,14,1.5,9.8,5.6,13.89,41,1.4,0,76ers,3196050,41,647898,15802
2007,Michael Redd,82,28.2,0.59,9.4,6,20.3,5,13.9,9.4,21.33,187.1,6.2,0,Bucks,13260000,41,630976,15389
2007,Dan Gadzuric,49,15.5,0.498,4.4,13.1,10.6,10,20.3,15.2,10.06,-3,-0.1,1,Bucks,5252065,41,630976,15389
2007,Brian Skinner,77,17.9,0.574,3.9,12.8,13.6,11,19.9,15.6,14.24,28.2,0.9,0,Bucks,5400000,41,630976,15389
2007,Bobby Simmons,36,10.5,0.471,12.9,5.1,15.5,10,13.8,12,12.52,5.7,0.2,0,Bucks,8640000,41,630976,15389
2007,Ruben Patterson,78,21.2,0.53,12.2,14.1,18.8,9,10.5,9.6,14.36,47.7,1.6,0,Bucks,6807000,41,630976,15389
2007,Earl Boykins,68,19.4,0.543,26.1,8.6,20.3,3,4.2,3.5,18.24,71.3,2.4,0,Bucks,2950000,41,630976,15389
2007,Ben Wallace,73,39.4,0.486,16.5,12.1,9.5,12,34.9,23.2,15.62,88.4,2.9,0,Bulls,16000000,40,847903,21197
2007,Adrian Griffin,74,18.6,0.463,20.9,9.3,12.4,7,14.1,10.6,10.98,4.9,0.2,0,Bulls,1475000,40,847903,21197
2007,P.J. Brown,78,33.4,0.592,15.5,10.3,13.2,11,20.7,15.6,16.73,101.8,3.4,0,Bulls,8560000,40,847903,21197
2007,Malik Allen,80,29,0.455,5.3,12.5,17.7,6,14.9,10.6,10,-26,-0.9,0,Bulls,1803600,40,847903,21197
2007,Ira Newble,73,26.5,0.557,14.7,10.2,12.6,5,10.5,8,11.46,13.9,0.5,0,Cavaliers,3196050,41,820439,20010
2007,Damon Jones,49,14.5,0.505,24.6,7.1,14.6,2,8.5,5.3,11.86,4.5,0.2,0,Cavaliers,3884678,41,820439,20010
2007,David Wesley,73,37.1,0.533,16.5,8.7,20.3,2,5.9,3.8,15.74,105.9,3.5,0,Cavaliers,1750000,41,820439,20010
2007,Donyell Marshall,78,30.5,0.513,10.6,10.5,19.6,11,21.3,16.2,17.86,112.9,3.8,0,Cavaliers,5633037,41,820439,20010
2007,Drew Gooden,70,26.8,0.503,7.5,13.6,20.7,9.9,17.6,13.7,15.21,51.8,1.7,0,Cavaliers,6645402,41,820439,20010
2007,Zydrunas Ilgauskas,81,30,0.516,7.5,12.5,25.5,11,17.4,14.1,19.31,158.2,5.3,1,Cavaliers,9442697,41,820439,20010
2007,Scot Pollard,23,14.1,0.497,4.8,12,14.2,16,18.8,17.5,13.49,7,0.2,0,Cavaliers,2200000,41,820439,20010
2007,Larry Hughes,67,31.9,0.521,17.6,11.7,19.8,4,13.4,8.5,15.82,84.9,2.8,0,Cavaliers,13363012,41,820439,20010
2007,Eric Snow,82,37.9,0.546,31.9,11.4,17.2,3,8.8,5.7,15.61,107,3.6,0,Cavaliers,6093750,41,820439,20010
2007,Wally Szczerbiak,52,35.3,0.567,13.2,8.5,20.2,3,11.3,7.4,17.84,100.6,3.4,1,Celtics,11775000,41,763584,18624
2007,Theo Ratliff,81,31.1,0.512,8.1,15.2,13.5,7,19.7,13.7,12.96,44.3,1.5,0,Celtics,11666666,41,763584,18624
2007,Brian Scalabrine,59,12.3,0.487,16.6,16.6,13.5,6,15.9,11.1,8.65,-15.4,-0.5,0,Celtics,2793103,41,763584,18624
2007,Doug Christie,80,33.9,0.59,32.6,12.5,12.7,3,10.6,6.8,14.67,84.3,2.8,0,Clippers,8125000,40,646830,16170
2007,Elton Brand,62,39.6,0.543,11.4,11.7,20.6,13,19.3,16.2,21.09,175.6,5.9,0,Clippers,14248000,40,646830,16170
2007,Sam Cassell,78,34.6,0.565,22.7,8.9,25.2,2,12.4,7.4,23.08,243.4,8.1,0,Clippers,6850000,40,646830,16170
2007,Zeljko Rebraca,30,16.3,0.596,4.4,14.2,17.1,6,16,11.2,13.65,11.1,0.4,1,Clippers,3240000,40,646830,16170
2007,Aaron Williams,81,19.7,0.504,13.2,12.7,15.2,10,13.9,11.8,11.34,8.8,0.3,0,Clippers,1750000,40,646830,16170
2007,Corey Maggette,64,31.3,0.564,10.1,12,22.6,4,13.8,9.1,17.79,109.2,3.6,0,Clippers,7000000,40,646830,16170
2007,Cuttino Mobley,73,41.7,0.537,13.3,10.6,19.2,3,8.6,5.7,15.21,107.1,3.6,0,Clippers,8125000,40,646830,16170
2007,Mike Miller,65,33.6,0.537,13.8,10.1,19.7,2.4,15.7,8.9,15.23,77.1,2.6,0,Grizzlies,7623813,40,509806,12745
2007,Damon Stoudamire,59,22.3,0.46,27.9,11.2,18.4,4,10.6,7.1,12.6,15.7,0.5,0,Grizzlies,4050000,40,509806,12745
2007,Jake Tsakalidis,33,16.5,0.502,6.5,13,14,9,16.2,12.7,9.68,-3.7,-0.1,1,Grizzlies,2900000,40,509806,12745
2007,Scott Padgett,82,16.1,0.496,13.7,11.2,17.6,8,16.7,12.5,12.15,6.4,0.2,0,Grizzlies,744551,40,509806,12745
2007,Pau Gasol,82,36,0.57,12.7,11.8,22,7,19.9,13.7,20.66,201.6,6.7,1,Grizzlies,12364000,40,509806,12745
2007,Chucky Atkins,65,21.5,0.475,23.7,10.4,18.7,2,6.5,4.1,10.97,-0.3,0,0,Grizzlies,3000000,40,509806,12745
2007,Stromile Swift,67,22.1,0.542,6.1,13.4,18.9,9,20.3,14.6,17.49,66,2.2,0,Grizzlies,5400000,40,509806,12745
2007,Lorenzen Wright,70,28.3,0.489,8,11,18.9,10,20,15,14.21,40.1,1.3,0,Hawks,3250000,41,686688,16748
2007,Joe Johnson,82,27.5,0.472,18,9.2,18.1,3,10.5,6.6,12.1,26.9,0.9,0,Hawks,12744190,41,686688,16748
2007,Tyronn Lue,75,26.5,0.523,27.4,8,16.3,1,7.6,4.4,13.34,34.7,1.2,0,Hawks,3500000,41,686688,16748
2007,Speedy Claxton,30,15.7,0.509,26.8,12.5,19.8,6,8,6.9,15.89,17.2,0.6,0,Hawks,6854546,41,686688,16748
2007,Slava Medvedenko,58,10.7,0.46,5.4,11.1,20.3,12,13.7,12.8,10.27,-5.7,-0.2,1,Hawks,490528,41,686688,16748
2007,Jason Williams,76,31.7,0.501,36.8,9.8,21.1,1,8.6,5,17.83,122.6,4.1,0,Heat,8250000,40,729178,18229
2007,Shaquille O'Neal,67,37.8,0.602,10.7,10.1,27.8,11,21.6,16.5,29.43,356.2,11.9,0,Heat,20000000,40,729178,18229
2007,Antoine Walker,78,41.5,0.467,16.1,11.2,25.6,3,16.7,9.9,15.57,98.2,3.3,0,Heat,7606820,40,729178,18229
2007,Michael Doleac,75,13.9,0.451,9.2,10.8,16.4,7,17.7,12.3,8.84,-13.7,-0.5,0,Heat,2880000,40,729178,18229
2007,James Posey,83,30.3,0.519,15.5,12.1,21.2,4.1,15.4,9.8,13.53,56.9,1.9,0,Heat,6392100,40,729178,18229
2007,Devin Brown,10,9.3,0.389,12.8,16.5,18.8,9.8,12.8,11.3,7.14,-2.3,-0.1,0,Hornets,516806,40,581049,14526
2007,Jannero Pargo,34,10.1,0.448,24.9,14.7,15,3,9.3,6.1,7.46,-9,-0.3,0,Hornets,1000000,40,581049,14526
2007,Peja Stojakovic,72,34,0.6,10.1,7.3,20.2,3,14,8.7,20.04,174.5,5.8,1,Hornets,10800000,40,581049,14526
2007,Marc Jackson,77,13.5,0.508,7.2,11.6,18.5,10,14.7,12.2,13.32,14.1,0.5,0,Hornets,4875000,40,581049,14526
2007,Rasual Butler,72,21,0.437,11.8,9.8,19.9,2,12.3,7.1,10.27,-2.6,-0.1,0,Hornets,3000000,40,581049,14526
2007,Tyson Chandler,75,24.4,0.565,9.2,16.4,16.5,10,20.6,15.5,15.11,61.5,2,0,Hornets,9150000,40,581049,14526
2007,Bobby Jackson,59,28.4,0.561,16.8,9.8,22,4,9.8,7,18.92,99.1,3.3,0,Hornets,5250000,40,581049,14526
2007,Desmond Mason,80,34.5,0.502,11.5,8.1,19.4,6.5,15.9,11.1,15.4,101.1,3.4,0,Hornets,8037036,40,581049,14526
2007,Derek Fisher,82,34.5,0.52,24.4,7.7,14.2,2,8,4.8,12.1,23.1,0.8,0,Jazz,5883600,41,816042,19903
2007,Gordan Giricek,76,28.3,0.529,11.8,12.4,17.5,1.9,10.7,6.3,12.75,36.1,1.2,1,Jazz,4000000,41,816042,19903
2007,Jarron Collins,22,19.1,0.53,9.6,13,13.3,10,7.8,8.6,7.73,-9,-0.3,0,Jazz,2625698,41,816042,19903
2007,Matt Harpring,78,32.8,0.588,9.1,11,21.9,9,14.8,12.2,19.05,163.2,5.4,0,Jazz,6500000,41,816042,19903
2007,Mehmet Okur,72,19,0.514,11.5,10.7,17.6,10,19.2,14.5,14.43,29.9,1,1,Jazz,8250000,41,816042,19903
2007,Andrei Kirilenko,80,27.7,0.598,12.8,12.6,18.2,8,14.4,11.5,20.03,157.4,5.2,1,Jazz,12364000,41,816042,19903
2007,Carlos Boozer,81,25.3,0.577,11.6,11.3,15.9,11,22.7,16.6,16.97,83.7,2.8,1,Jazz,11260483,41,816042,19903
2007,Brad Miller,73,31.1,0.579,17,10.4,17.6,9,20.2,14.9,18.8,138.9,4.6,0,Kings,9625000,40,502852,12571
2007,Vitaly Potapenko,26,15.5,0.492,3,18.6,13.5,7,19,13,7.96,-7.9,-0.3,1,Kings,3674584,40,502852,12571
2007,Shareef Abdur-Rahim,81,38.1,0.566,12.9,11.3,22.2,7,17.8,12.5,20.09,197.8,6.6,0,Kings,5400000,40,502852,12571
2007,Mike Bibby,55,33.4,0.559,23.9,10.6,20.9,2,6.3,4.3,18.24,99.1,3.3,0,Kings,12500000,40,502852,12571
2007,Metta World Peace,69,33.6,0.529,14.6,10.7,20.9,5,12.4,8.8,17.49,120.9,4,0,Kings,7526316,40,502852,12571
2007,Maurice Taylor,67,20.6,0.472,8.7,13.1,21.4,8,11.7,10,11.92,4.3,0.1,0,Kings,744551,40,502852,12571
2007,Kenny Thomas,66,30,0.517,12.8,13.3,18.4,10.9,20.4,15.6,14.4,42.8,1.4,0,Kings,7187500,40,502852,12571
2007,John Salmons,64,7.9,0.502,22.7,14,13.9,4,10.2,6.9,9.41,-4.1,-0.1,0,Kings,4400000,40,502852,12571
2007,Corliss Williamson,82,25.1,0.515,8.8,10.6,22.8,8,12.3,10.3,16.04,69.8,2.3,0,Kings,6500000,40,502852,12571
2007,Lamar Odom,49,34.3,0.519,17.7,13.9,21,4,17.9,11,14.88,42.4,1.4,0,Lakers,12348596,41,778877,18997
2007,Kwame Brown,80,22.2,0.496,7.6,14.4,16.9,9,19.9,14.2,13.4,37,1.2,0,Lakers,8287500,41,778877,18997
2007,Kobe Bryant,82,41.5,0.55,16,9.6,31.1,3,15.3,9.3,27.07,420.6,14,0,Lakers,17718750,41,778877,18997
2007,Chris Mihm,52,15.6,0.462,6.8,11.7,18.7,13,19.5,16,12.61,12.1,0.4,0,Lakers,4214241,41,778877,18997
2007,Aaron McKie,80,29.7,0.497,25,9.8,15.5,3,14.5,8.7,13.52,53.6,1.8,0,Lakers,2500000,41,778877,18997
2007,Vladimir Radmanovic,72,26.5,0.508,10.7,11,18.3,5,15.5,10,13.32,40.2,1.3,1,Lakers,5215000,41,778877,18997
2007,Smush Parker,66,16.7,0.523,23.7,19.4,20.2,3,9.3,6,11.81,6.7,0.2,0,Lakers,798112,41,778877,18997
2007,Shammond Williams,78,24.1,0.503,26.5,11.4,16,1.4,9.3,5.2,12.67,23.5,0.8,1,Lakers,1750000,41,778877,18997
2007,Keyon Dooling,55,17.6,0.494,17.7,11.9,18.2,1,7.3,4.2,10.27,-5.3,-0.2,0,Magic,3348000,41,698768,17043
2007,Grant Hill,29,29.1,0.568,21.2,14.6,22.9,5,23.2,14,21.02,66.2,2.2,0,Magic,16901500,41,698768,17043
2007,Carlos Arroyo,44,6.5,0.51,26.3,14.9,23.6,5,6.1,5.5,14.59,7.7,0.3,1,Magic,4100000,41,698768,17043
2007,Tony Battie,67,25.1,0.578,9.5,9.3,11.6,10,19.7,14.6,14.07,32.3,1.1,0,Magic,5746000,41,698768,17043
2007,Pat Garrity,81,31.9,0.551,12.3,7.8,13.7,3,10.7,6.8,11.19,-5.9,-0.2,0,Magic,3525000,41,698768,17043
2007,Austin Croshere,49,12.9,0.53,17.4,8.7,17.9,7,19.9,13.7,16.04,21.4,0.7,0,Mavericks,7300000,41,821723,20042
2007,DeSagana Diop,80,11.8,0.356,16.2,21,9.7,7,18.4,12.8,5.64,-34.9,-1.2,1,Mavericks,1998000,41,821723,20042
2007,Greg Buckner,75,20.2,0.519,16.2,10.5,13.9,5,11.4,8.4,11.06,6.3,0.2,0,Mavericks,3240741,41,821723,20042
2007,Jason Terry,81,38,0.549,28.3,11.8,22.3,1,8.6,5.2,18.92,182.2,6.1,0,Mavericks,8100000,41,821723,20042
2007,Jerry Stackhouse,70,39.2,0.528,16.3,10,26,3,8.5,5.6,19.81,190.9,6.4,0,Mavericks,9296874,41,821723,20042
2007,Anthony Johnson,66,12.8,0.512,22,10.5,15.7,2,8.8,5.3,11.23,1.5,0,0,Mavericks,2640000,41,821723,20042
2007,Devean George,71,22.7,0.485,13.9,9.8,14.7,6,13.7,10,11.18,8.2,0.3,0,Mavericks,1974259,41,821723,20042
2007,Dirk Nowitzki,80,39,0.581,11.3,7.2,24.8,3,25.1,14,25.94,336,11.2,1,Mavericks,15101622,41,821723,20042
2007,Erick Dampier,82,24.1,0.543,7.3,14.2,14.6,13,15.7,14.6,14.96,64.3,2.1,0,Mavericks,9628000,41,821723,20042
2007,Clifford Robinson,81,34.9,0.477,18.3,10.8,19.2,3,10.1,6.7,12.76,26.5,0.9,0,Nets,1600000,41,621062,15147
2007,Bostjan Nachbar,14,5.5,0.41,6.8,13.5,22.6,5,11.7,8.2,6.54,-2.3,-0.1,1,Nets,2500000,41,621062,15147
2007,Vince Carter,43,34.2,0.532,13.7,7.1,26.3,4,10.4,7.3,22.48,131.5,4.4,0,Nets,15101626,41,621062,15147
2007,Richard Jefferson,80,36,0.563,13.8,10.7,18.3,6,14.4,10.2,16.44,127.7,4.3,0,Nets,11200000,41,621062,15147
2007,Mikki Moore,8,5.4,0.517,13.4,8.9,3.3,16.2,5.2,10.6,17.2,1.8,0.1,0,Nets,1071225,41,621062,15147
2007,Jason Kidd,80,37.4,0.526,29.3,12.2,26,4,15.1,9.6,22.62,259.3,8.6,0,Nets,18084000,41,621062,15147
2007,Jason Collins,81,23.5,0.521,14.2,13.8,11.6,8,13.9,11.1,9.24,-19.4,-0.6,0,Nets,5800000,41,621062,15147
2007,Eddie House,55,18.6,0.447,14.7,7.8,21.7,2,9.7,5.7,12.84,17.9,0.6,0,Nets,1400000,41,621062,15147
2007,Eduardo Najera,48,23,0.59,13.8,6.7,11.1,9,13.3,11.1,14.02,20.7,0.7,1,Nuggets,4571428,41,706165,17223
2007,Reggie Evans,67,20.4,0.51,11.6,17.7,8.2,14,24.3,19.2,9.19,-23.5,-0.8,0,Nuggets,4000000,41,706165,17223
2007,Marcus Camby,29,21.2,0.444,14.6,8.4,19,14,26.4,19.7,16.28,26.1,0.9,0,Nuggets,8800000,41,706165,17223
2007,Kenyon Martin,77,34.1,0.511,11.3,11.8,22.8,7,20.7,13.9,16.83,104.5,3.5,0,Nuggets,12068182,41,706165,17223
2007,Jamal Sampson,5,1.6,0,33.3,0,11.8,15,14.7,14.6,7.88,-0.2,0,0,Nuggets,774551,41,706165,17223
2007,Darrell Armstrong,82,28.7,0.53,26.7,13.2,16.5,4,10.2,7.2,14.58,62.8,2.1,0,Pacers,1178348,41,581472,14182
2007,Jeff Foster,77,10.4,0.394,17.5,11.7,12.7,17,22,19.5,10.88,0.5,0,0,Pacers,5500000,41,581472,14182
2007,Jermaine O'Neal,77,37.2,0.539,8.5,9.9,23.8,8,22.8,15.6,21.16,206.5,6.9,0,Pacers,18084000,41,581472,14182
2007,Jamaal Tinsley,73,30.6,0.468,40.7,14.3,17.4,3,9.9,6.5,13.53,42.3,1.4,0,Pacers,5850000,41,581472,14182
2007,Mike Dunleavy,82,15.9,0.505,16.2,13.2,17.2,5,11.9,8.7,12.73,21.8,0.7,0,Pacers,7438016,41,581472,14182
2007,Troy Murphy,79,31.8,0.526,9.7,10.2,15.7,10,24.3,17.1,15.38,72.8,2.4,0,Pacers,8285714,41,581472,14182
2007,Al Harrington,82,30.1,0.493,9.6,12.5,19.7,7,15.7,11.6,12.54,19.2,0.6,0,Pacers,7625000,41,581472,14182
2007,Tayshaun Prince,42,10.4,0.546,14.1,12.3,14.9,1,11.1,6.1,11.94,4.7,0.2,0,Pistons,7851240,41,896971,21877
2007,Richard Hamilton,82,32.2,0.531,10.8,10.4,28.5,4,10.5,7.1,19.76,182.5,6.1,0,Pistons,9187500,41,896971,21877
2007,Rasheed Wallace,74,36.3,0.552,10.2,9.3,21.3,5,19.6,12.3,18.44,157.1,5.2,0,Pistons,11650000,41,896971,21877
2007,Nazr Mohammed,35,12.7,0.452,2.9,12,18.3,13,20.2,16.5,11.7,3.7,0.1,0,Pistons,5215000,41,896971,21877
2007,Chauncey Billups,74,31.4,0.582,19.8,9.2,22.8,2,12.2,7,21.1,175.3,5.8,0,Pistons,6364400,41,896971,21877
2007,Dale Davis,78,29.3,0.566,13.9,10.5,11,12,17.5,14.9,13.5,34,1.1,0,Pistons,3500000,41,896971,21877
2007,Lindsey Hunter,29,23.2,0.434,15.8,12.6,24.3,2,7.8,5,11.81,6.6,0.2,0,Pistons,2250000,41,896971,21877
2007,Ronald Murray,14,4.4,0.391,10.5,16.8,33.1,0,7.6,3.8,8.8,-1,0,0,Pistons,1750000,41,896971,21877
2007,Morris Peterson,82,36,0.488,12.6,8.5,18.9,4,10.7,7,13.13,57.8,1.9,0,Raptors,4550000,41,769707,18773
2007,Fred Jones,19,6.1,0.446,13.6,16.3,11.6,4,4.8,4.4,5.41,-4.8,-0.2,0,Raptors,3100000,41,769707,18773
2007,Juan Dixon,42,15.4,0.464,10.7,11.3,22.1,2,10.8,6.6,11.88,6.7,0.2,0,Raptors,2550000,41,769707,18773
2007,Rasho Nesterovic,77,30.4,0.536,11.2,9.7,15.9,7,16.9,12.2,14.44,66.9,2.2,0,Raptors,7280000,41,769707,18773
2007,Bonzi Wells,75,31.9,0.505,15.5,13.5,24.2,5,14.9,9.9,16.15,100.9,3.4,0,Rockets,2115000,40,699280,17482
2007,Juwan Howard,77,35.5,0.501,12.7,10.3,24.7,7,18.1,12.5,17.16,115.3,3.8,0,Rockets,6392100,40,699280,17482
2007,Dikembe Mutombo,24,21.4,0.445,9.1,16.3,15.1,12,22,17,10.63,0.1,0,1,Rockets,2210000,40,699280,17482
2007,Tracy McGrady,75,39.4,0.564,15,7.1,32.6,5,14.6,9.5,31.01,452,15.1,0,Rockets,16901500,40,699280,17482
2007,Yao Ming,82,29,0.57,10.7,13.5,20.4,10,22.6,16.3,20.2,170.7,5.7,1,Rockets,12455000,40,699280,17482
2007,Bob Sura,55,20.5,0.51,27.1,12.6,18.2,6,10.2,7.9,14.46,29.2,1,0,Rockets,3840000,40,699280,17482
2007,Shane Battier,78,30.6,0.597,13,8.4,12.1,6,10.1,8.1,14.35,68.5,2.3,0,Rockets,5393300,40,699280,17482
2007,Rafer Alston,47,20.9,0.51,30.2,13.5,21.1,2,10.4,6.2,14.89,28.4,0.9,0,Rockets,4200000,40,699280,17482
2007,Brent Barry,75,33.1,0.597,32.7,12.1,15.3,2,12.2,7.1,15.77,97.6,3.3,0,Spurs,5117880,41,749048,18269
2007,Tony Parker,82,33.8,0.542,24,11,22.1,1,7.3,4.5,17.17,127.8,4.3,1,Spurs,9450000,41,749048,18269
2007,Bruce Bowen,82,31.3,0.563,16.1,10.2,9.9,3,7.8,5.4,8.86,-31.4,-1,0,Spurs,3750000,41,749048,18269
2007,Tim Duncan,81,39.3,0.564,14.1,11.1,25.7,10,27.3,19,26.46,355,11.8,1,Spurs,17429673,41,749048,18269
2007,Robert Horry,80,29.3,0.488,26.5,12.7,12.2,9,16.1,12.3,11.77,4.7,0.2,0,Spurs,3315000,41,749048,18269
2007,Michael Finley,69,38.3,0.514,12.7,7.1,22,4,12.3,8.4,18.34,154.6,5.2,0,Spurs,2889000,41,749048,18269
2007,Manu Ginobili,69,20.7,0.556,19.4,14.1,17.5,4,8.8,6.5,14.48,42.5,1.4,1,Spurs,8254374,41,749048,18269
2007,Steve Nash,82,33.1,0.576,29.1,9.4,24,3,7,4.8,23.51,253.1,8.4,1,Suns,10500000,41,755302,18422
2007,Shawn Marion,81,41.6,0.538,10.2,8,21.4,7,19.4,13,21.05,240.4,8,0,Suns,15070000,41,755302,18422
2007,Sean Marks,23,9.7,0.412,3.6,16.9,15,4,14.4,9.1,3.77,-12.9,-0.4,1,Suns,744551,41,755302,18422
2007,Raja Bell,75,15.6,0.509,17.5,13.2,9.7,4,9.2,6.8,7.55,-25.8,-0.9,1,Suns,4500000,41,755302,18422
2007,Pat Burke,62,12.6,0.415,5.9,12,18.8,8,13.4,10.7,8.5,-12.3,-0.4,1,Suns,810000,41,755302,18422
2007,Kurt Thomas,81,31.8,0.511,11.5,9.8,20.2,7,22.2,14.5,16.46,95.4,3.2,0,Suns,7821482,41,755302,18422
2007,Jalen Rose,82,40.9,0.508,16,11.5,25.6,2,9.2,5.8,15.94,136,4.5,0,Suns,1540000,41,755302,18422
2007,Eric Piatkowski,62,21.9,0.601,11.2,9,16.9,4,9.3,6.5,16.23,58.1,1.9,0,Suns,1178348,41,755302,18422
2007,Amar'e Stoudemire,82,31.3,0.53,6,14.4,19.4,11,20.9,15.9,15.83,100.3,3.3,0,Suns,12455000,41,755302,18422
2007,Mark Blount,81,17.3,0.491,9.9,18.2,10.7,8.8,16.9,12.6,9.93,-7.1,-0.2,0,Timberwolves,7288165,41,594743,14505
2007,Troy Hudson,79,32.9,0.531,26.7,10.8,21.1,2,6,4,16.19,100.6,3.4,0,Timberwolves,5603000,41,594743,14505
